877435095157690368,3403704074,9
877435095157690368,846068894120992768,9
3403704074,846068894120992768,9
378056968,162252132,9
378056968,28525331,9
378056968,20793816,9
590757526,3403704074,9
590757526,846068894120992768,9
3403704074,846068894120992768,9
4231833855,3403704074,9
4231833855,846068894120992768,9
3403704074,846068894120992768,9
4228728989,3403704074,9
4228728989,846068894120992768,9
3403704074,846068894120992768,9
2289565736,3403704074,9
2289565736,846068894120992768,9
3403704074,846068894120992768,9
871673565090910208,3403704074,9
871673565090910208,846068894120992768,9
3403704074,846068894120992768,9
420112221,420112221,9
48921258,3374415376,9
3319921950,3403704074,9
3319921950,846068894120992768,9
3403704074,846068894120992768,9
48921258,2836703082,9
3403704074,846068894120992768,9
2470740571,462046861,9
793914136111394816,462046861,9
565712121,2514128228,9
833300880128606212,462046861,9
803002339661639680,180949358,9
2962464960,3374415376,9
559012267,3374415376,9
630734040,1578821227,9
830978919142526976,1534875228,9
786854487960920064,3226282347,9
1549079918,2684799759,9
1549079918,2750198702,9
2684799759,2750198702,9
2684799759,2750198702,9
159629140,14746398,9
159629140,20793816,9
4881861370,507062585,9
335334419,1534875228,9
745437780298235904,1534875228,9
632576154,459161511,9
1340918605,841062741737648128,9
1340918605,810811346489110528,9
1340918605,2916305152,9
1340918605,66369206,9
1340918605,21637092,9
68149704,20793816,9
619210197,1586889319,9
1576220563,1534875228,9
3767738175,1586889319,9
1586889319,1586889319,9
800768751805177856,1586889319,9
1255240662,1586889319,9
4775365163,4775365163,9
3239989026,1534875228,8
928671542,20321789,8
928671542,15506669,8
20321789,15506669,8
96406456,1534875228,8
723273208703651841,1534875228,8
775393928333799424,1534875228,8
1193301476,1534875228,8
20124797,2904814125,8
230888869,20321789,8
230888869,15506669,8
20321789,15506669,8
369087723,845553265,8
276983204,731894301047787520,8
19383954,20321789,8
19383954,15506669,8
20321789,15506669,8
2783173695,2419502496,8
2783173695,147984711,8
2783173695,200715240,8
2419502496,147984711,2
2419502496,200715240,2
30046360,20321789,8
30046360,15506669,8
20321789,15506669,8
2692765586,3374415376,8
237319876,33317993,8
237319876,362602301,8
391696274,20321789,8
391696274,15506669,8
20321789,15506669,8
71943991,20321789,8
71943991,15506669,8
20321789,15506669,8
465336812,1578821227,8
86668987,20321789,8
86668987,15506669,8
20321789,15506669,8
3048945697,1578821227,8
1363259378,20321789,8
1363259378,15506669,8
20321789,15506669,8
32637350,484743323,8
846601244,20321789,8
846601244,15506669,8
20321789,15506669,8
570151428,570151428,8
570151428,48725236,8
570151428,371518118,8
570151428,55334133,8
570151428,48725236,0
570151428,371518118,0
19556945,484743323,8
1315654154,20321789,8
1315654154,15506669,8
20321789,15506669,8
13593882,133996392,8
13593882,44156044,8
133996392,44156044,6
311158670,20321789,8
311158670,15506669,8
20321789,15506669,8
77142080,20321789,8
77142080,15506669,8
20321789,15506669,8
26350714,20321789,8
26350714,15506669,8
20321789,15506669,8
827171944231350272,20321789,8
827171944231350272,15506669,8
20321789,15506669,8
35118256,20321789,8
35118256,15506669,8
20321789,15506669,8
2575112593,20321789,8
2575112593,15506669,8
20321789,15506669,8
20321789,15506669,8
3064831960,1578821227,8
3051537608,1578821227,8
603451158,1578821227,8
615533246,1578821227,8
277871599,1578821227,8
614815521,1578821227,8
2466379230,20793816,8
438085140,1578821227,8
618440047,1578821227,8
451983840,1578821227,8
2446653210,1578821227,8
402000085,1578821227,8
2447499420,1578821227,8
271884216,1578821227,8
431094724,1578821227,8
413991091,1578821227,8
20727901,3300833685,8
2337765968,3138043688,8
2420927109,2182931880,8
2420927109,450089355,8
2182931880,450089355,0
615219607,1578821227,8
919357758,1578821227,8
817153874658107392,18929351,8
513638316,3374415376,8
4543199535,85741735,8
817153874658107392,110885762,8
1549079918,1549717723,7
926153745410543617,1647650990,7
718486102265491456,3374415376,7
